,wf_id,dieSize,lotid,labels,image,set
453,453,515.0,lot10369,Center,wf_image_453.png,cal
454,454,533.0,lot269,Edge-Ring,wf_image_454.png,train
455,455,1060.0,lot47278,Scratch,wf_image_455.png,cal
456,456,843.0,lot42332,Donut,wf_image_456.png,test
457,457,3927.0,lot9152,Edge-Ring,wf_image_457.png,train
458,458,1129.0,lot42656,Loc,wf_image_458.png,train
459,459,1075.0,lot13963,Edge-Ring,wf_image_459.png,train
460,460,2126.0,lot20907,Edge-Ring,wf_image_460.png,val
461,461,1075.0,lot2503,Edge-Ring,wf_image_461.png,train
462,462,515.0,lot32985,Center,wf_image_462.png,val
463,463,600.0,lot47480,Edge-Loc,wf_image_463.png,val
464,464,1291.0,lot11988,Edge-Ring,wf_image_464.png,train
465,465,515.0,lot36781,Center,wf_image_465.png,val
466,466,1129.0,lot42675,Center,wf_image_466.png,train
467,467,2126.0,lot20911,Edge-Ring,wf_image_467.png,cal
468,468,1080.0,lot21748,Random,wf_image_468.png,train
469,469,3036.0,lot12767,Edge-Ring,wf_image_469.png,train
470,470,3036.0,lot12757,Edge-Ring,wf_image_470.png,train
471,471,2126.0,lot21560,Edge-Ring,wf_image_471.png,cal
472,472,515.0,lot36674,Center,wf_image_472.png,train
473,473,515.0,lot39566,Center,wf_image_473.png,val
474,474,1291.0,lot10049,Edge-Ring,wf_image_474.png,train
475,475,516.0,lot43473,Scratch,wf_image_475.png,train
476,476,533.0,lot40520,Loc,wf_image_476.png,train
477,477,562.0,lot46858,Edge-Loc,wf_image_477.png,test
478,478,1109.0,lot45366,Edge-Loc,wf_image_478.png,train
479,479,776.0,lot40761,Edge-Loc,wf_image_479.png,train
480,480,1075.0,lot23102,Edge-Ring,wf_image_480.png,train
481,481,515.0,lot36818,Center,wf_image_481.png,train
482,482,1075.0,lot2516,Edge-Ring,wf_image_482.png,cal
483,483,515.0,lot39674,Center,wf_image_483.png,train
484,484,3927.0,lot9157,Edge-Ring,wf_image_484.png,train
485,485,1075.0,lot12907,Edge-Ring,wf_image_485.png,train
486,486,2126.0,lot20738,Edge-Ring,wf_image_486.png,test
487,487,515.0,lot36786,Center,wf_image_487.png,train
488,488,515.0,lot35906,Center,wf_image_488.png,cal
489,489,3927.0,lot9150,Edge-Ring,wf_image_489.png,test
490,490,776.0,lot41033,Loc,wf_image_490.png,test
491,491,515.0,lot36718,Center,wf_image_491.png,cal
492,492,3036.0,lot2074,Edge-Ring,wf_image_492.png,test
493,493,3927.0,lot2156,Edge-Ring,wf_image_493.png,test
494,494,2126.0,lot20735,Edge-Ring,wf_image_494.png,test
495,495,515.0,lot32781,Center,wf_image_495.png,val
496,496,562.0,lot47114,Donut,wf_image_496.png,test
497,497,1109.0,lot45355,Edge-Loc,wf_image_497.png,train
498,498,1075.0,lot25391,Edge-Ring,wf_image_498.png,train
499,499,904.0,lot45630,Center,wf_image_499.png,train
500,500,515.0,lot36764,Center,wf_image_500.png,train
501,501,1080.0,lot21653,Loc,wf_image_501.png,train
502,502,1060.0,lot47323,Loc,wf_image_502.png,train
503,503,562.0,lot47134,Scratch,wf_image_503.png,train
504,504,1075.0,lot2512,Edge-Ring,wf_image_504.png,train
505,505,516.0,lot42996,Loc,wf_image_505.png,cal
506,506,2126.0,lot22486,Edge-Ring,wf_image_506.png,train
507,507,1075.0,lot2496,Edge-Ring,wf_image_507.png,train
508,508,1075.0,lot13967,Edge-Ring,wf_image_508.png,train
509,509,2126.0,lot21042,Edge-Ring,wf_image_509.png,test
510,510,515.0,lot36989,Center,wf_image_510.png,train
511,511,904.0,lot9997,Center,wf_image_511.png,val
512,512,2126.0,lot21038,Edge-Ring,wf_image_512.png,train
513,513,776.0,lot40930,Scratch,wf_image_513.png,val
514,514,1075.0,lot13960,Edge-Ring,wf_image_514.png,test
515,515,3036.0,lot11690,Edge-Ring,wf_image_515.png,test
516,516,1376.0,lot45923,Edge-Loc,wf_image_516.png,test
517,517,846.0,lot3552,Edge-Loc,wf_image_517.png,val
518,518,515.0,lot36707,Center,wf_image_518.png,train
519,519,1999.0,lot14760,Edge-Ring,wf_image_519.png,test
520,520,2126.0,lot22480,Edge-Ring,wf_image_520.png,cal
521,521,776.0,lot41124,Scratch,wf_image_521.png,cal
522,522,846.0,lot36111,Loc,wf_image_522.png,val
523,523,515.0,lot36910,Center,wf_image_523.png,test
524,524,518.0,lot45293,Edge-Loc,wf_image_524.png,val
525,525,533.0,lot40551,Edge-Loc,wf_image_525.png,val
526,526,515.0,lot36918,Center,wf_image_526.png,cal
527,527,1075.0,lot2520,Edge-Ring,wf_image_527.png,test
528,528,843.0,lot42226,Edge-Loc,wf_image_528.png,test
529,529,1109.0,lot45431,Random,wf_image_529.png,train
530,530,1075.0,lot2495,Edge-Ring,wf_image_530.png,train
531,531,1334.0,lot17122,Donut,wf_image_531.png,train
532,532,1075.0,lot44170,Edge-Ring,wf_image_532.png,cal
533,533,1334.0,lot17141,Donut,wf_image_533.png,test
534,534,1080.0,lot24209,Loc,wf_image_534.png,train
535,535,562.0,lot46779,Edge-Loc,wf_image_535.png,val
536,536,2126.0,lot21040,Edge-Ring,wf_image_536.png,train
537,537,1334.0,lot17191,Loc,wf_image_537.png,train
538,538,939.0,lot6331,Loc,wf_image_538.png,train
539,539,741.0,lot44342,Center,wf_image_539.png,train
540,540,904.0,lot45640,Loc,wf_image_540.png,test
541,541,1129.0,lot42709,Center,wf_image_541.png,train
542,542,3036.0,lot11969,Edge-Ring,wf_image_542.png,cal
543,543,1075.0,lot15187,Edge-Ring,wf_image_543.png,val
544,544,1349.0,lot2425,Random,wf_image_544.png,cal
545,545,1376.0,lot45717,Edge-Loc,wf_image_545.png,cal
546,546,710.0,lot35240,Loc,wf_image_546.png,cal
547,547,1080.0,lot26500,Loc,wf_image_547.png,train
548,548,904.0,lot45623,Center,wf_image_548.png,test
549,549,1291.0,lot12743,Edge-Ring,wf_image_549.png,val
550,550,3927.0,lot10008,Edge-Ring,wf_image_550.png,test
551,551,2126.0,lot22479,Edge-Ring,wf_image_551.png,train
552,552,518.0,lot43887,Loc,wf_image_552.png,cal
553,553,515.0,lot36666,Center,wf_image_553.png,train
554,554,516.0,lot43584,Edge-Loc,wf_image_554.png,train
555,555,2126.0,lot20733,Edge-Ring,wf_image_555.png,train
556,556,776.0,lot40827,Edge-Loc,wf_image_556.png,train
557,557,1129.0,lot42644,Center,wf_image_557.png,train
558,558,515.0,lot36819,Center,wf_image_558.png,cal
559,559,515.0,lot37021,Center,wf_image_559.png,test
560,560,1421.0,lot44798,Edge-Loc,wf_image_560.png,test
561,561,776.0,lot4877,Edge-Loc,wf_image_561.png,cal
562,562,533.0,lot12076,Loc,wf_image_562.png,test
563,563,1080.0,lot24213,Loc,wf_image_563.png,train
564,564,515.0,lot36682,Center,wf_image_564.png,train
565,565,776.0,lot40762,Loc,wf_image_565.png,test
566,566,2126.0,lot21581,Edge-Ring,wf_image_566.png,val
567,567,515.0,lot36709,Center,wf_image_567.png,train
568,568,518.0,lot45269,Edge-Loc,wf_image_568.png,train
569,569,1109.0,lot45487,Center,wf_image_569.png,test
570,570,564.0,lot24229,Center,wf_image_570.png,train
571,571,1109.0,lot45425,Near-full,wf_image_571.png,train
572,572,712.0,lot27413,Edge-Ring,wf_image_572.png,test
573,573,562.0,lot46971,Edge-Loc,wf_image_573.png,test
574,574,1658.0,lot16604,Edge-Ring,wf_image_574.png,test
575,575,1801.0,lot4655,Edge-Loc,wf_image_575.png,val
576,576,2126.0,lot18021,Edge-Ring,wf_image_576.png,test
577,577,518.0,lot44911,Edge-Loc,wf_image_577.png,train
578,578,1334.0,lot17178,Donut,wf_image_578.png,test
579,579,515.0,lot36990,Center,wf_image_579.png,train
580,580,515.0,lot36955,Center,wf_image_580.png,train
581,581,515.0,lot36837,Center,wf_image_581.png,train
582,582,776.0,lot40943,Loc,wf_image_582.png,train
583,583,1291.0,lot7397,Edge-Ring,wf_image_583.png,cal
584,584,1080.0,lot18726,Random,wf_image_584.png,val
585,585,1658.0,lot19814,Edge-Ring,wf_image_585.png,cal
586,586,3036.0,lot10185,Edge-Ring,wf_image_586.png,train
587,587,562.0,lot46850,Loc,wf_image_587.png,train
588,588,533.0,lot38,Near-full,wf_image_588.png,train
589,589,3036.0,lot2075,Edge-Ring,wf_image_589.png,train
590,590,518.0,lot45243,Near-full,wf_image_590.png,train
591,591,528.0,lot21979,Scratch,wf_image_591.png,cal
592,592,776.0,lot40738,Scratch,wf_image_592.png,train
593,593,1075.0,lot13964,Edge-Ring,wf_image_593.png,train
594,594,1334.0,lot17145,Donut,wf_image_594.png,train
595,595,600.0,lot47519,Edge-Ring,wf_image_595.png,cal
596,596,515.0,lot36695,Center,wf_image_596.png,test
597,597,710.0,lot7703,Edge-Loc,wf_image_597.png,train
598,598,12662.0,lot19852,Edge-Ring,wf_image_598.png,train
599,599,1075.0,lot12907,Edge-Ring,wf_image_599.png,train
600,600,515.0,lot36737,Center,wf_image_600.png,cal
601,601,741.0,lot44219,Loc,wf_image_601.png,train
602,602,1349.0,lot2377,Random,wf_image_602.png,test
603,603,2126.0,lot18017,Edge-Ring,wf_image_603.png,test
604,604,3036.0,lot12747,Edge-Ring,wf_image_604.png,train
605,605,904.0,lot45644,Center,wf_image_605.png,val
606,606,3036.0,lot11965,Edge-Ring,wf_image_606.png,cal
607,607,710.0,lot38286,Loc,wf_image_607.png,cal
608,608,1376.0,lot45775,Edge-Loc,wf_image_608.png,train
609,609,2126.0,lot18023,Edge-Ring,wf_image_609.png,cal
610,610,515.0,lot33125,Center,wf_image_610.png,train
611,611,515.0,lot35964,Center,wf_image_611.png,train
612,612,1075.0,lot12909,Edge-Ring,wf_image_612.png,train
613,613,515.0,lot39511,Center,wf_image_613.png,val
614,614,562.0,lot46937,Edge-Ring,wf_image_614.png,train
615,615,939.0,lot3916,Edge-Loc,wf_image_615.png,train
616,616,1226.0,lot23633,Center,wf_image_616.png,train
617,617,1376.0,lot45760,Edge-Loc,wf_image_617.png,test
618,618,515.0,lot35964,Center,wf_image_618.png,train
619,619,1376.0,lot45691,Random,wf_image_619.png,train
620,620,3036.0,lot9334,Edge-Ring,wf_image_620.png,train
621,621,1075.0,lot2436,Edge-Ring,wf_image_621.png,train
622,622,846.0,lot36174,Loc,wf_image_622.png,train
623,623,1075.0,lot23097,Edge-Ring,wf_image_623.png,train
624,624,1075.0,lot2522,Edge-Ring,wf_image_624.png,test
625,625,1075.0,lot2496,Edge-Ring,wf_image_625.png,train
626,626,1334.0,lot17137,Donut,wf_image_626.png,train
627,627,1109.0,lot45565,Center,wf_image_627.png,train
628,628,1109.0,lot45394,Edge-Loc,wf_image_628.png,cal
629,629,741.0,lot2939,Edge-Ring,wf_image_629.png,train
630,630,1658.0,lot16598,Edge-Ring,wf_image_630.png,test
631,631,2126.0,lot18380,Edge-Ring,wf_image_631.png,train
632,632,1075.0,lot2526,Edge-Ring,wf_image_632.png,cal
633,633,1421.0,lot44817,Edge-Ring,wf_image_633.png,test
634,634,12662.0,lot20604,Edge-Ring,wf_image_634.png,train
635,635,515.0,lot6175,Loc,wf_image_635.png,test
636,636,2126.0,lot20135,Edge-Ring,wf_image_636.png,cal
637,637,12662.0,lot19852,Edge-Ring,wf_image_637.png,train
638,638,1421.0,lot44810,Edge-Ring,wf_image_638.png,val
639,639,1291.0,lot13719,Edge-Ring,wf_image_639.png,test
640,640,1376.0,lot45840,Edge-Loc,wf_image_640.png,train
641,641,516.0,lot43488,Scratch,wf_image_641.png,val
642,642,562.0,lot47053,Edge-Loc,wf_image_642.png,val
643,643,1080.0,lot21797,Loc,wf_image_643.png,cal
644,644,1075.0,lot2498,Edge-Ring,wf_image_644.png,test
645,645,2126.0,lot21043,Edge-Ring,wf_image_645.png,train
646,646,3036.0,lot11969,Edge-Ring,wf_image_646.png,train
647,647,1109.0,lot45457,Loc,wf_image_647.png,train
648,648,1075.0,lot25393,Edge-Ring,wf_image_648.png,cal
649,649,533.0,lot40493,Scratch,wf_image_649.png,test
650,650,1139.0,lot18874,Loc,wf_image_650.png,train
651,651,1800.0,lot4734,Edge-Loc,wf_image_651.png,test
652,652,3036.0,lot12772,Edge-Ring,wf_image_652.png,cal
653,653,515.0,lot36830,Center,wf_image_653.png,test
654,654,516.0,lot42998,Near-full,wf_image_654.png,train
655,655,2126.0,lot21039,Edge-Ring,wf_image_655.png,test
656,656,1376.0,lot45864,Loc,wf_image_656.png,train
657,657,1349.0,lot2425,Random,wf_image_657.png,train
658,658,904.0,lot45629,Center,wf_image_658.png,train
659,659,904.0,lot45650,Scratch,wf_image_659.png,train
660,660,1075.0,lot13960,Edge-Ring,wf_image_660.png,cal
661,661,1075.0,lot2522,Edge-Ring,wf_image_661.png,train
662,662,1349.0,lot2377,Random,wf_image_662.png,val
663,663,518.0,lot43981,Loc,wf_image_663.png,test
664,664,518.0,lot15639,Random,wf_image_664.png,test
665,665,3927.0,lot9149,Edge-Ring,wf_image_665.png,train
666,666,1291.0,lot10050,Edge-Ring,wf_image_666.png,train
667,667,516.0,lot43010,Near-full,wf_image_667.png,train
668,668,776.0,lot2992,Edge-Loc,wf_image_668.png,train
669,669,1334.0,lot17150,Donut,wf_image_669.png,train
670,670,1376.0,lot16678,Loc,wf_image_670.png,cal
671,671,516.0,lot43538,Edge-Loc,wf_image_671.png,train
672,672,1129.0,lot42618,Random,wf_image_672.png,train
673,673,1349.0,lot2423,Random,wf_image_673.png,train
674,674,1129.0,lot11885,Edge-Ring,wf_image_674.png,train
675,675,710.0,lot38104,Edge-Loc,wf_image_675.png,cal
676,676,1421.0,lot44771,Loc,wf_image_676.png,train
677,677,12662.0,lot17285,Edge-Ring,wf_image_677.png,train
678,678,600.0,lot47542,Edge-Loc,wf_image_678.png,val
679,679,1075.0,lot2437,Edge-Ring,wf_image_679.png,cal
680,680,710.0,lot40037,Loc,wf_image_680.png,train
681,681,515.0,lot33097,Center,wf_image_681.png,cal
682,682,562.0,lot46959,Center,wf_image_682.png,train
683,683,741.0,lot44440,Edge-Loc,wf_image_683.png,train
684,684,846.0,lot38756,Random,wf_image_684.png,train
685,685,1786.0,lot4734,Edge-Loc,wf_image_685.png,val
686,686,515.0,lot35954,Center,wf_image_686.png,train
687,687,1075.0,lot2523,Edge-Ring,wf_image_687.png,train
688,688,515.0,lot36839,Center,wf_image_688.png,train
689,689,1334.0,lot17184,Donut,wf_image_689.png,cal
690,690,515.0,lot33168,Center,wf_image_690.png,train
691,691,845.0,lot42249,Edge-Loc,wf_image_691.png,train
692,692,939.0,lot6262,Center,wf_image_692.png,val
693,693,515.0,lot36718,Center,wf_image_693.png,val
694,694,12662.0,lot17285,Edge-Ring,wf_image_694.png,train
695,695,516.0,lot43177,Loc,wf_image_695.png,test
696,696,2126.0,lot20729,Edge-Ring,wf_image_696.png,train
697,697,939.0,lot6254,Edge-Loc,wf_image_697.png,cal
698,698,1075.0,lot2151,Edge-Ring,wf_image_698.png,train
699,699,843.0,lot42345,Edge-Loc,wf_image_699.png,test
700,700,1129.0,lot42711,Edge-Loc,wf_image_700.png,cal
701,701,515.0,lot36738,Center,wf_image_701.png,test
702,702,1334.0,lot17131,Center,wf_image_702.png,test
703,703,1304.0,lot3298,Edge-Ring,wf_image_703.png,train
704,704,515.0,lot36808,Center,wf_image_704.png,val
705,705,600.0,lot47516,Loc,wf_image_705.png,train
706,706,516.0,lot42937,Loc,wf_image_706.png,val
707,707,1334.0,lot17102,Random,wf_image_707.png,train
708,708,515.0,lot36812,Center,wf_image_708.png,train
709,709,12662.0,lot17262,Edge-Ring,wf_image_709.png,cal
710,710,1109.0,lot45372,Edge-Loc,wf_image_710.png,test
711,711,939.0,lot3877,Edge-Loc,wf_image_711.png,train
712,712,1999.0,lot14822,Edge-Ring,wf_image_712.png,train
713,713,1334.0,lot17148,Donut,wf_image_713.png,train
714,714,1334.0,lot17189,Loc,wf_image_714.png,test
715,715,1226.0,lot23640,Center,wf_image_715.png,cal
716,716,515.0,lot36986,Center,wf_image_716.png,cal
717,717,1139.0,lot15561,Near-full,wf_image_717.png,test
718,718,516.0,lot43402,Edge-Loc,wf_image_718.png,val
719,719,533.0,lot40337,Loc,wf_image_719.png,val
720,720,776.0,lot40993,Edge-Loc,wf_image_720.png,test
721,721,776.0,lot40782,Center,wf_image_721.png,cal
722,722,1060.0,lot47407,Center,wf_image_722.png,cal
723,723,2126.0,lot18017,Edge-Ring,wf_image_723.png,train
724,724,741.0,lot44222,Scratch,wf_image_724.png,test
725,725,516.0,lot42956,Loc,wf_image_725.png,train
726,726,844.0,lot42274,Edge-Loc,wf_image_726.png,cal
727,727,1075.0,lot2495,Edge-Ring,wf_image_727.png,train
728,728,1109.0,lot45308,Edge-Loc,wf_image_728.png,train
729,729,3927.0,lot9155,Edge-Ring,wf_image_729.png,train
730,730,562.0,lot47046,Loc,wf_image_730.png,cal
731,731,515.0,lot36671,Center,wf_image_731.png,train
732,732,1060.0,lot47286,Edge-Loc,wf_image_732.png,train
733,733,2126.0,lot18019,Edge-Ring,wf_image_733.png,train
734,734,515.0,lot36742,Center,wf_image_734.png,test
735,735,3036.0,lot9335,Edge-Ring,wf_image_735.png,test
736,736,3036.0,lot12754,Edge-Ring,wf_image_736.png,cal
737,737,3036.0,lot9337,Edge-Ring,wf_image_737.png,test
738,738,1075.0,lot11590,Edge-Ring,wf_image_738.png,train
739,739,1999.0,lot14919,Edge-Ring,wf_image_739.png,train
740,740,1129.0,lot42620,Loc,wf_image_740.png,cal
741,741,1129.0,lot42732,Loc,wf_image_741.png,cal
742,742,904.0,lot45646,Center,wf_image_742.png,train
743,743,1801.0,lot8892,Center,wf_image_743.png,train
744,744,533.0,lot40543,Edge-Loc,wf_image_744.png,cal
745,745,1138.0,lot42750,Scratch,wf_image_745.png,test
746,746,12662.0,lot17285,Edge-Ring,wf_image_746.png,train
747,747,516.0,lot43539,Loc,wf_image_747.png,train
748,748,1080.0,lot18739,Loc,wf_image_748.png,train
749,749,1334.0,lot17158,Donut,wf_image_749.png,val
750,750,1109.0,lot45575,Random,wf_image_750.png,cal
751,751,1421.0,lot44793,Edge-Ring,wf_image_751.png,train
752,752,1075.0,lot25391,Edge-Ring,wf_image_752.png,train
753,753,2126.0,lot22477,Edge-Ring,wf_image_753.png,train
754,754,3036.0,lot12750,Edge-Ring,wf_image_754.png,test
755,755,776.0,lot40998,Edge-Loc,wf_image_755.png,test
756,756,776.0,lot40942,Edge-Loc,wf_image_756.png,train
757,757,516.0,lot42975,Near-full,wf_image_757.png,test
758,758,1129.0,lot11432,Random,wf_image_758.png,train
759,759,12662.0,lot19849,Edge-Ring,wf_image_759.png,train
760,760,845.0,lot42282,Loc,wf_image_760.png,train
761,761,518.0,lot45254,Scratch,wf_image_761.png,train
762,762,3036.0,lot12761,Edge-Ring,wf_image_762.png,train
763,763,1658.0,lot16600,Edge-Ring,wf_image_763.png,train
764,764,741.0,lot44447,Edge-Loc,wf_image_764.png,train
765,765,515.0,lot35938,Center,wf_image_765.png,val
766,766,1109.0,lot45466,Edge-Loc,wf_image_766.png,train
767,767,710.0,lot39941,Loc,wf_image_767.png,val
768,768,776.0,lot40781,Loc,wf_image_768.png,train
769,769,736.0,lot42847,Edge-Loc,wf_image_769.png,test
770,770,1421.0,lot44783,Edge-Ring,wf_image_770.png,train
771,771,12662.0,lot17285,Edge-Ring,wf_image_771.png,test
772,772,3036.0,lot12761,Edge-Ring,wf_image_772.png,train
773,773,533.0,lot40406,Near-full,wf_image_773.png,train
774,774,1075.0,lot2436,Edge-Ring,wf_image_774.png,cal
775,775,515.0,lot36831,Center,wf_image_775.png,test
776,776,1080.0,lot21623,Edge-Ring,wf_image_776.png,train
777,777,3927.0,lot10009,Edge-Ring,wf_image_777.png,train
778,778,3036.0,lot9334,Edge-Ring,wf_image_778.png,cal
779,779,3036.0,lot11968,Edge-Ring,wf_image_779.png,test
780,780,1129.0,lot42731,Scratch,wf_image_780.png,train
781,781,843.0,lot42218,Loc,wf_image_781.png,cal
782,782,2126.0,lot20738,Edge-Ring,wf_image_782.png,train
783,783,1109.0,lot45496,Center,wf_image_783.png,train
784,784,1999.0,lot15009,Edge-Ring,wf_image_784.png,train
785,785,1226.0,lot22260,Center,wf_image_785.png,train
786,786,562.0,lot46862,Edge-Loc,wf_image_786.png,test
787,787,1075.0,lot2436,Edge-Ring,wf_image_787.png,val
788,788,3036.0,lot11972,Edge-Ring,wf_image_788.png,test
789,789,1376.0,lot45741,Random,wf_image_789.png,train
790,790,515.0,lot36737,Center,wf_image_790.png,cal
791,791,776.0,lot40829,Loc,wf_image_791.png,train
792,792,515.0,lot36783,Center,wf_image_792.png,train
793,793,3036.0,lot12749,Edge-Ring,wf_image_793.png,train
794,794,515.0,lot36667,Center,wf_image_794.png,cal
795,795,562.0,lot47062,Loc,wf_image_795.png,cal
796,796,1129.0,lot42738,Scratch,wf_image_796.png,cal
797,797,562.0,lot47096,Scratch,wf_image_797.png,test
798,798,1291.0,lot12743,Edge-Ring,wf_image_798.png,test
799,799,1376.0,lot45720,Edge-Loc,wf_image_799.png,test
800,800,515.0,lot36741,Center,wf_image_800.png,train
801,801,2126.0,lot18382,Edge-Ring,wf_image_801.png,val
802,802,1109.0,lot45498,Loc,wf_image_802.png,train
803,803,776.0,lot2086,Edge-Loc,wf_image_803.png,cal
804,804,741.0,lot44193,Near-full,wf_image_804.png,test
805,805,1075.0,lot23106,Edge-Ring,wf_image_805.png,cal
806,806,1080.0,lot21650,Loc,wf_image_806.png,val
807,807,533.0,lot40507,Loc,wf_image_807.png,train
808,808,1075.0,lot25391,Edge-Ring,wf_image_808.png,train
809,809,533.0,lot40366,Scratch,wf_image_809.png,train
810,810,1129.0,lot42631,Loc,wf_image_810.png,test
811,811,3927.0,lot2155,Edge-Ring,wf_image_811.png,test
812,812,904.0,lot45639,Loc,wf_image_812.png,test
813,813,1075.0,lot23109,Edge-Ring,wf_image_813.png,val
814,814,846.0,lot36447,Loc,wf_image_814.png,train
815,815,1075.0,lot44168,Edge-Ring,wf_image_815.png,train
816,816,845.0,lot7309,Loc,wf_image_816.png,test
817,817,776.0,lot44054,Loc,wf_image_817.png,train
818,818,515.0,lot36603,Center,wf_image_818.png,cal
819,819,842.0,lot42347,Center,wf_image_819.png,val
820,820,2126.0,lot20736,Edge-Ring,wf_image_820.png,train
821,821,1226.0,lot23640,Center,wf_image_821.png,test
822,822,2126.0,lot22486,Edge-Ring,wf_image_822.png,train
823,823,1334.0,lot17184,Donut,wf_image_823.png,train
824,824,1139.0,lot18799,Loc,wf_image_824.png,train
825,825,1801.0,lot4734,Edge-Loc,wf_image_825.png,val
826,826,2126.0,lot21043,Edge-Ring,wf_image_826.png,train
827,827,843.0,lot42215,Loc,wf_image_827.png,cal
828,828,1075.0,lot23105,Edge-Ring,wf_image_828.png,train
829,829,12662.0,lot19857,Edge-Ring,wf_image_829.png,train
830,830,562.0,lot47109,Edge-Loc,wf_image_830.png,train
831,831,1109.0,lot45319,Edge-Loc,wf_image_831.png,test
832,832,1070.0,lot44162,Edge-Ring,wf_image_832.png,test
833,833,533.0,lot42,Edge-Loc,wf_image_833.png,train
834,834,600.0,lot47495,Scratch,wf_image_834.png,train
835,835,515.0,lot6174,Center,wf_image_835.png,train
836,836,1129.0,lot9343,Edge-Ring,wf_image_836.png,test
837,837,1999.0,lot15000,Edge-Ring,wf_image_837.png,train
838,838,3927.0,lot10008,Edge-Ring,wf_image_838.png,train
839,839,1334.0,lot17167,Loc,wf_image_839.png,test
840,840,1421.0,lot44778,Edge-Ring,wf_image_840.png,cal
841,841,1109.0,lot45331,Edge-Loc,wf_image_841.png,train
